date,honda,chevy,ford,subaru,isPartial
2019-07-03 04:00:00,59,18,51,9,False
2019-07-03 05:00:00,55,10,45,7,False
2019-07-03 06:00:00,49,7,42,6,False
2019-07-03 07:00:00,46,4,42,5,False
2019-07-03 08:00:00,44,4,42,5,False
2019-07-03 09:00:00,43,4,43,4,False
2019-07-03 10:00:00,46,5,48,5,False
2019-07-03 11:00:00,49,8,51,6,False
2019-07-03 12:00:00,52,11,57,7,False
2019-07-03 13:00:00,55,13,61,8,False
2019-07-03 14:00:00,56,15,65,8,False
2019-07-03 15:00:00,57,17,68,9,False
2019-07-03 16:00:00,58,19,71,10,False
2019-07-03 17:00:00,57,20,74,10,False
2019-07-03 18:00:00,59,21,80,11,False
2019-07-03 19:00:00,60,22,82,11,False
2019-07-03 20:00:00,61,24,84,12,False
2019-07-03 21:00:00,63,29,84,13,False
2019-07-03 22:00:00,66,32,85,14,False
2019-07-03 23:00:00,69,34,82,14,False
2019-07-04 00:00:00,66,32,92,14,False
2019-07-04 01:00:00,66,30,70,13,False
2019-07-04 02:00:00,65,27,66,12,False
2019-07-04 03:00:00,63,25,64,11,False
2019-07-04 04:00:00,60,20,56,9,False
2019-07-04 05:00:00,55,12,47,7,False
2019-07-04 06:00:00,51,8,43,6,False
2019-07-04 07:00:00,48,5,42,5,False
2019-07-04 08:00:00,45,4,42,5,False
2019-07-04 09:00:00,43,4,43,4,False
2019-07-04 10:00:00,46,5,46,5,False
2019-07-04 11:00:00,48,6,48,5,False
2019-07-04 12:00:00,51,9,53,6,False
2019-07-04 13:00:00,54,11,56,7,False
2019-07-04 14:00:00,56,13,60,8,False
2019-07-04 15:00:00,58,16,64,8,False
2019-07-04 16:00:00,58,17,67,9,False
2019-07-04 17:00:00,57,18,70,9,False
2019-07-04 18:00:00,58,19,74,10,False
2019-07-04 19:00:00,58,20,77,10,False
2019-07-04 20:00:00,59,22,78,11,False
2019-07-04 21:00:00,59,24,78,11,False
2019-07-04 22:00:00,62,27,77,12,False
2019-07-04 23:00:00,63,28,75,13,False
2019-07-05 00:00:00,64,27,89,14,False
2019-07-05 01:00:00,63,25,65,12,False
2019-07-05 02:00:00,65,22,61,12,False
2019-07-05 03:00:00,63,21,58,10,False
2019-07-05 04:00:00,60,17,51,9,False
2019-07-05 05:00:00,53,10,45,7,False
2019-07-05 06:00:00,49,6,42,6,False
2019-07-05 07:00:00,46,4,42,5,False
2019-07-05 08:00:00,44,3,43,4,False
2019-07-05 09:00:00,43,3,42,4,False
2019-07-05 10:00:00,45,5,45,5,False
2019-07-05 11:00:00,48,7,50,6,False
2019-07-05 12:00:00,53,10,56,7,False
2019-07-05 13:00:00,57,13,61,8,False
2019-07-05 14:00:00,60,16,66,9,False
2019-07-05 15:00:00,61,18,70,10,False
2019-07-05 16:00:00,62,20,73,11,False
2019-07-05 17:00:00,62,22,78,11,False
2019-07-05 18:00:00,64,24,83,12,False
2019-07-05 19:00:00,65,26,89,13,False
2019-07-05 20:00:00,67,28,93,14,False
2019-07-05 21:00:00,68,30,91,16,False
2019-07-05 22:00:00,70,33,89,16,False
2019-07-05 23:00:00,72,35,88,15,False
2019-07-06 00:00:00,71,34,100,15,False
2019-07-06 00:00:00,68,33,96,15,False
2019-07-06 01:00:00,68,32,74,14,False
2019-07-06 02:00:00,68,29,71,13,False
2019-07-06 03:00:00,63,25,60,11,False
2019-07-06 04:00:00,61,20,53,9,False
2019-07-06 05:00:00,57,12,45,7,False
2019-07-06 06:00:00,52,8,42,6,False
2019-07-06 07:00:00,49,5,44,8,False
2019-07-06 08:00:00,47,4,43,7,False
2019-07-06 09:00:00,46,3,44,7,False
2019-07-06 10:00:00,47,5,47,6,False
2019-07-06 11:00:00,50,7,51,7,False
2019-07-06 12:00:00,54,10,56,8,False
2019-07-06 13:00:00,58,14,60,8,False
2019-07-06 14:00:00,60,17,66,9,False
2019-07-06 15:00:00,61,19,68,10,False
2019-07-06 16:00:00,62,21,70,11,False
2019-07-06 17:00:00,61,23,73,11,False
2019-07-06 18:00:00,64,25,78,12,False
2019-07-06 19:00:00,61,26,81,12,False
2019-07-06 20:00:00,62,27,81,13,False
2019-07-06 21:00:00,62,29,81,13,False
2019-07-06 22:00:00,64,31,81,14,False
2019-07-06 23:00:00,65,33,80,14,False
2019-07-07 00:00:00,64,31,91,14,False
2019-07-07 01:00:00,64,30,70,13,False
2019-07-07 02:00:00,63,28,64,12,False
2019-07-07 03:00:00,64,26,61,12,False
2019-07-07 04:00:00,60,20,52,10,False
2019-07-07 05:00:00,56,15,46,8,False
2019-07-07 06:00:00,51,9,41,6,False
2019-07-07 07:00:00,47,6,40,5,False
2019-07-07 08:00:00,45,5,42,5,False
2019-07-07 09:00:00,44,4,43,5,False
2019-07-07 10:00:00,46,5,45,5,False
2019-07-07 11:00:00,49,8,47,6,False
2019-07-07 12:00:00,53,9,52,6,False
2019-07-07 13:00:00,54,11,55,7,False
2019-07-07 14:00:00,55,14,59,8,False
2019-07-07 15:00:00,55,16,61,8,False
2019-07-07 16:00:00,54,18,63,9,False
2019-07-07 17:00:00,56,21,70,10,False
2019-07-07 18:00:00,56,22,74,11,False
2019-07-07 19:00:00,56,24,76,11,False
2019-07-07 20:00:00,56,24,76,11,False
2019-07-07 21:00:00,57,27,75,12,False
2019-07-07 22:00:00,60,30,77,13,False
2019-07-07 23:00:00,65,34,79,14,False
2019-07-08 00:00:00,65,33,92,15,False
2019-07-08 01:00:00,65,30,70,14,False
2019-07-08 02:00:00,65,27,66,12,False
2019-07-08 03:00:00,63,23,57,11,False
2019-07-08 04:00:00,59,18,51,9,False
2019-07-08 05:00:00,53,11,44,7,False
2019-07-08 06:00:00,47,6,41,6,False
2019-07-08 07:00:00,45,4,42,5,False
2019-07-08 08:00:00,43,3,43,5,False
2019-07-08 09:00:00,42,4,44,5,False
2019-07-08 10:00:00,44,5,47,5,False
2019-07-08 11:00:00,48,7,52,6,False
2019-07-08 12:00:00,52,10,59,7,False
2019-07-08 13:00:00,54,13,62,8,False
2019-07-08 14:00:00,57,16,67,9,False
2019-07-08 15:00:00,59,17,71,10,False
2019-07-08 16:00:00,60,20,74,10,False
2019-07-08 17:00:00,59,21,78,11,False
2019-07-08 18:00:00,59,23,82,11,False
2019-07-08 19:00:00,60,24,85,12,False
2019-07-08 20:00:00,63,27,88,13,False
2019-07-08 21:00:00,64,30,88,13,False
2019-07-08 22:00:00,67,33,86,14,False
2019-07-08 23:00:00,70,37,86,15,False
2019-07-09 00:00:00,70,36,98,15,False
2019-07-09 01:00:00,69,34,77,14,False
2019-07-09 02:00:00,67,30,71,13,False
2019-07-09 03:00:00,63,24,60,11,False
2019-07-09 04:00:00,60,17,52,9,False
2019-07-09 05:00:00,54,10,46,7,False
2019-07-09 06:00:00,47,7,42,6,False
2019-07-09 07:00:00,44,5,41,5,False
2019-07-09 08:00:00,42,5,42,5,False
2019-07-09 09:00:00,40,4,41,5,False
2019-07-09 10:00:00,43,5,46,5,False
2019-07-09 11:00:00,45,8,50,6,False
2019-07-09 12:00:00,48,11,55,7,False
2019-07-09 13:00:00,50,13,59,8,False
2019-07-09 14:00:00,53,14,62,8,False
2019-07-09 15:00:00,54,16,65,9,False
2019-07-09 16:00:00,56,18,70,9,False
2019-07-09 17:00:00,56,20,74,10,False
2019-07-09 18:00:00,57,21,79,11,False
2019-07-09 19:00:00,58,23,85,11,False
2019-07-09 20:00:00,61,25,87,13,False
2019-07-09 21:00:00,62,29,86,13,False
2019-07-09 22:00:00,67,33,86,14,False
2019-07-09 23:00:00,73,35,85,15,False
2019-07-10 00:00:00,68,35,96,15,False
2019-07-10 01:00:00,67,33,75,14,False
2019-07-10 02:00:00,66,31,70,13,False
2019-07-10 03:00:00,64,27,62,11,False
2019-07-10 04:00:00,59,18,51,9,False
2019-07-10 05:00:00,51,10,43,7,False
2019-07-10 06:00:00,46,6,41,6,False
2019-07-10 07:00:00,43,4,40,5,False
2019-07-10 08:00:00,41,4,40,4,False
2019-07-10 09:00:00,39,4,41,4,False
2019-07-10 10:00:00,40,5,44,5,False
2019-07-10 11:00:00,43,8,48,6,False
2019-07-10 12:00:00,46,10,53,7,False
2019-07-10 13:00:00,47,12,57,7,False
2019-07-10 14:00:00,53,14,62,8,False
2019-07-10 15:00:00,55,16,67,9,False
2019-07-10 16:00:00,56,18,70,9,False
2019-07-10 17:00:00,56,20,75,10,False
2019-07-10 18:00:00,56,21,80,11,False
2019-07-10 19:00:00,58,22,83,11,False
2019-07-10 20:00:00,60,25,85,12,False
2019-07-10 21:00:00,62,28,85,13,False
2019-07-10 22:00:00,65,32,85,14,False
2019-07-10 23:00:00,73,35,84,14,False
2019-07-11 00:00:00,71,34,95,15,False
2019-07-11 01:00:00,68,31,78,14,False
2019-07-11 02:00:00,68,29,70,13,False
2019-07-11 03:00:00,64,25,63,11,False
2019-07-11 04:00:00,58,18,51,9,False
2019-07-11 05:00:00,55,11,45,9,False
2019-07-11 06:00:00,49,7,41,6,False
2019-07-11 07:00:00,45,5,42,5,False
2019-07-11 08:00:00,42,4,41,5,False
2019-07-11 09:00:00,40,4,42,5,False
2019-07-11 10:00:00,43,6,46,5,False
2019-07-11 11:00:00,46,8,50,6,False
2019-07-11 12:00:00,50,11,55,7,False
2019-07-11 13:00:00,52,13,59,8,False
2019-07-11 14:00:00,54,14,63,8,False
2019-07-11 15:00:00,55,16,66,9,False
2019-07-11 16:00:00,56,18,70,10,False
2019-07-11 17:00:00,57,20,74,10,False
2019-07-11 18:00:00,57,21,78,11,False
2019-07-11 19:00:00,58,22,82,11,False
2019-07-11 20:00:00,61,25,85,12,False
2019-07-11 21:00:00,63,29,86,13,False
2019-07-11 22:00:00,66,32,89,14,False
2019-07-11 23:00:00,69,35,87,15,False
2019-07-12 00:00:00,68,34,97,15,False
2019-07-12 01:00:00,67,33,76,14,False
2019-07-12 02:00:00,68,29,71,13,False
2019-07-12 03:00:00,64,26,61,11,False
2019-07-12 04:00:00,59,19,52,9,False
2019-07-12 05:00:00,52,11,46,8,False
2019-07-12 06:00:00,47,7,42,6,False
2019-07-12 07:00:00,44,5,42,5,False
2019-07-12 08:00:00,43,4,42,5,False
2019-07-12 09:00:00,42,4,43,5,False
2019-07-12 10:00:00,44,6,47,5,False
2019-07-12 11:00:00,47,8,52,6,False
2019-07-12 12:00:00,52,11,58,8,False
2019-07-12 13:00:00,55,13,63,9,False
2019-07-12 14:00:00,56,15,66,9,False
2019-07-12 15:00:00,59,17,69,9,False
2019-07-12 16:00:00,60,19,72,10,False
2019-07-12 17:00:00,60,21,77,10,False
2019-07-12 18:00:00,60,22,82,12,False
2019-07-12 19:00:00,62,24,87,13,False
2019-07-12 20:00:00,63,26,89,14,False
2019-07-12 21:00:00,65,29,89,15,False
2019-07-12 22:00:00,67,32,86,14,False
2019-07-12 23:00:00,70,35,87,17,False
2019-07-13 00:00:00,72,35,100,16,False
2019-07-13 00:00:00,72,35,100,16,False
2019-07-13 01:00:00,71,33,79,15,False
2019-07-13 02:00:00,71,29,73,13,False
2019-07-13 03:00:00,68,28,66,12,False
2019-07-13 04:00:00,63,21,54,10,False
2019-07-13 05:00:00,58,12,48,8,False
2019-07-13 06:00:00,54,8,44,8,False
2019-07-13 07:00:00,50,6,46,6,False
2019-07-13 08:00:00,47,4,48,5,False
2019-07-13 09:00:00,47,4,48,5,False
2019-07-13 10:00:00,49,6,51,5,False
2019-07-13 11:00:00,52,8,54,6,False
2019-07-13 12:00:00,58,12,61,8,False
2019-07-13 13:00:00,63,15,64,9,False
2019-07-13 14:00:00,65,17,68,9,False
2019-07-13 15:00:00,66,20,72,10,False
2019-07-13 16:00:00,66,22,76,11,False
2019-07-13 17:00:00,65,24,79,12,False
2019-07-13 18:00:00,64,25,84,12,False
2019-07-13 19:00:00,65,27,87,13,False
2019-07-13 20:00:00,65,29,88,13,False
2019-07-13 21:00:00,65,30,88,13,False
2019-07-13 22:00:00,66,32,85,14,False
2019-07-13 23:00:00,67,34,84,14,False
2019-07-14 00:00:00,68,34,96,14,False
2019-07-14 01:00:00,69,32,75,14,False
2019-07-14 02:00:00,67,30,70,12,False
2019-07-14 03:00:00,68,28,66,12,False
2019-07-14 04:00:00,63,22,56,10,False
2019-07-14 05:00:00,58,14,47,8,False
2019-07-14 06:00:00,53,9,42,7,False
2019-07-14 07:00:00,49,6,42,6,False
2019-07-14 08:00:00,46,4,43,5,False
2019-07-14 09:00:00,44,4,44,5,False
2019-07-14 10:00:00,46,4,47,5,False
2019-07-14 11:00:00,48,6,50,6,False
2019-07-14 12:00:00,52,9,53,6,False
2019-07-14 13:00:00,54,12,55,7,False
2019-07-14 14:00:00,55,15,59,8,False
2019-07-14 15:00:00,55,16,62,8,False
2019-07-14 16:00:00,55,18,64,9,False
2019-07-14 17:00:00,53,20,67,9,False
2019-07-14 18:00:00,53,21,69,10,False
2019-07-14 19:00:00,57,23,77,11,False
2019-07-14 20:00:00,59,25,79,12,False
2019-07-14 21:00:00,61,28,79,12,False
2019-07-14 22:00:00,64,32,81,13,False
2019-07-14 23:00:00,67,35,82,14,False
2019-07-15 00:00:00,67,34,95,14,False
2019-07-15 01:00:00,68,32,73,14,False
2019-07-15 02:00:00,67,29,69,13,False
2019-07-15 03:00:00,64,25,61,11,False
2019-07-15 04:00:00,58,18,51,9,False
2019-07-15 05:00:00,52,11,43,7,False
2019-07-15 06:00:00,47,6,41,6,False
2019-07-15 07:00:00,44,4,41,5,False
2019-07-15 08:00:00,42,3,41,4,False
2019-07-15 09:00:00,41,3,42,4,False
2019-07-15 10:00:00,44,5,47,5,False
2019-07-15 11:00:00,47,7,52,6,False
2019-07-15 12:00:00,52,10,58,7,False
2019-07-15 13:00:00,55,13,64,8,False
2019-07-15 14:00:00,56,15,67,9,False
2019-07-15 15:00:00,58,17,70,10,False
2019-07-15 16:00:00,59,19,74,10,False
2019-07-15 17:00:00,58,21,77,11,False
2019-07-15 18:00:00,59,22,81,11,False
2019-07-15 19:00:00,60,23,86,12,False
2019-07-15 20:00:00,62,26,88,13,False
2019-07-15 21:00:00,65,29,87,13,False
2019-07-15 22:00:00,68,33,87,14,False
2019-07-15 23:00:00,71,36,87,15,False
2019-07-16 00:00:00,70,36,98,15,False
2019-07-16 01:00:00,69,34,77,14,False
2019-07-16 02:00:00,69,29,72,13,False
2019-07-16 03:00:00,64,25,61,11,False
2019-07-16 04:00:00,59,18,52,9,False
2019-07-16 05:00:00,52,10,44,7,False
2019-07-16 06:00:00,52,13,48,7,False
2019-07-16 07:00:00,43,4,41,5,False
2019-07-16 08:00:00,43,4,42,5,False
2019-07-16 09:00:00,42,4,43,5,False
2019-07-16 10:00:00,45,6,47,5,False
2019-07-16 11:00:00,47,10,51,6,False
2019-07-16 12:00:00,51,13,56,7,False
2019-07-16 13:00:00,53,13,61,8,False
2019-07-16 14:00:00,55,15,64,9,False
2019-07-16 15:00:00,56,17,68,9,False
2019-07-16 16:00:00,58,19,73,10,False
2019-07-16 17:00:00,57,20,77,11,False
2019-07-16 18:00:00,57,21,81,11,False
2019-07-16 19:00:00,58,23,85,12,False
2019-07-16 20:00:00,60,25,86,13,False
2019-07-16 21:00:00,63,29,87,14,False
2019-07-16 22:00:00,66,32,87,15,False
2019-07-16 23:00:00,69,35,88,16,False
2019-07-17 00:00:00,69,37,98,16,False
2019-07-17 01:00:00,69,33,78,15,False
2019-07-17 02:00:00,68,29,72,14,False
2019-07-17 03:00:00,63,26,63,12,False
2019-07-17 04:00:00,59,18,52,9,False
2019-07-17 05:00:00,52,10,50,7,False
2019-07-17 06:00:00,46,7,48,6,False
2019-07-17 07:00:00,44,5,42,5,False
2019-07-17 08:00:00,42,3,42,5,False
2019-07-17 09:00:00,41,4,43,5,False
2019-07-17 10:00:00,44,5,47,5,False
2019-07-17 11:00:00,46,8,51,6,False
2019-07-17 12:00:00,50,11,57,8,False
2019-07-17 13:00:00,58,13,61,8,False
2019-07-17 14:00:00,57,15,65,9,False
2019-07-17 15:00:00,56,17,68,9,False
2019-07-17 16:00:00,57,19,72,10,False
2019-07-17 17:00:00,57,20,76,11,False
2019-07-17 18:00:00,57,21,79,11,False
2019-07-17 19:00:00,57,23,84,12,False
2019-07-17 20:00:00,59,25,85,12,False
2019-07-17 21:00:00,62,29,85,13,False
2019-07-17 22:00:00,65,32,85,14,False
2019-07-17 23:00:00,68,35,84,15,False
2019-07-18 00:00:00,67,34,95,15,False
2019-07-18 01:00:00,68,32,74,14,False
2019-07-18 02:00:00,67,28,69,13,False
2019-07-18 03:00:00,65,28,63,12,False
2019-07-18 04:00:00,60,16,49,9,False
2019-07-18 05:00:00,55,11,44,7,False
2019-07-18 06:00:00,50,8,41,6,False
2019-07-18 07:00:00,47,5,41,5,False
2019-07-18 08:00:00,45,4,41,5,False
2019-07-18 09:00:00,45,4,42,5,False
2019-07-18 10:00:00,49,6,46,5,False
2019-07-18 11:00:00,51,8,50,6,False
2019-07-18 12:00:00,55,11,55,8,False
2019-07-18 13:00:00,58,13,59,8,False
2019-07-18 14:00:00,60,15,62,9,False
2019-07-18 15:00:00,60,17,66,10,False
2019-07-18 16:00:00,60,18,70,10,False
2019-07-18 17:00:00,58,20,74,10,False
2019-07-18 18:00:00,58,21,78,11,False
